message,severity,attributes,tags,timestamp
W0000 00:00:1779979040.350386       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.352783494Z
W0000 00:00:1779979040.350388       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.352792099Z
W0000 00:00:1779979040.350389       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.352797640Z
W0000 00:00:1779979040.350369       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.352849647Z
2026-05-28 14:37:20.354491: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.359220538Z
"To enable the following instructions: AVX2 AVX512F AVX512_VNNI AVX512_BF16 AVX512_FP16 AVX_VNNI AMX_TILE AMX_INT8 AMX_BF16 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:20.359226895Z
/app/api_server.py:6: FutureWarning: ,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:23.708300933Z
https://github.com/google-gemini/deprecated-generative-ai-python/blob/main/README.md,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:23.708303431Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:23.708308893Z
See README for more details:,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:23.708312015Z
All support for the `google.generativeai` package has ended. It will no longer be receiving ,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:23.708330597Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:23.708338615Z
updates or bug fixes. Please switch to the `google.genai` package as soon as possible.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:23.708340987Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:23.708414898Z
  import google.generativeai as genai,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:23.708421167Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:25.045169505Z
"  File ""/app/api_server.py"", line 19, in <module>",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:25.045176123Z
"    from google_ai_client import get_inference_components, vertex_predict",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:25.045180580Z
ImportError: cannot import name 'get_inference_components' from 'google_ai_client' (/app/google_ai_client.py),error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:25.045184619Z
"2026-05-28 14:37:27.310084: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.312827626Z
"2026-05-28 14:37:27.311279: I external/local_xla/xla/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.312835964Z
"2026-05-28 14:37:27.315234: I external/local_xla/xla/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.316959058Z
2026-05-28 14:37:27.324399: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.327774511Z
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.343683375Z
E0000 00:00:1779979047.340806       1 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.343691985Z
E0000 00:00:1779979047.345160       1 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.348680040Z
W0000 00:00:1779979047.357603       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.358155619Z
W0000 00:00:1779979047.357620       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.358162982Z
W0000 00:00:1779979047.357622       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.358168657Z
W0000 00:00:1779979047.357623       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.358174806Z
2026-05-28 14:37:27.361327: I tensorflow/core/platform/cpu_feature_guard.cc:210] This TensorFlow binary is optimized to use available CPU instructions in performance-critical operations.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.362829604Z
"To enable the following instructions: AVX2 AVX512F AVX512_VNNI AVX512_BF16 AVX512_FP16 AVX_VNNI AMX_TILE AMX_INT8 AMX_BF16 FMA, in other operations, rebuild TensorFlow with the appropriate compiler flags.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:27.362834317Z
  import google.generativeai as genai,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:30.732551931Z
/app/api_server.py:6: FutureWarning: ,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:30.732556817Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:30.732567428Z
All support for the `google.generativeai` package has ended. It will no longer be receiving ,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:30.732578006Z
See README for more details:,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:30.732580542Z
updates or bug fixes. Please switch to the `google.genai` package as soon as possible.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:30.732585941Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:30.732590375Z
https://github.com/google-gemini/deprecated-generative-ai-python/blob/main/README.md,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:30.732596477Z
,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:30.732601955Z
Traceback (most recent call last):,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:32.030287669Z
"  File ""/app/api_server.py"", line 19, in <module>",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:32.030292640Z
"    from google_ai_client import get_inference_components, vertex_predict",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:32.030297622Z
ImportError: cannot import name 'get_inference_components' from 'google_ai_client' (/app/google_ai_client.py),error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:32.030301999Z
"2026-05-28 14:37:34.396795: I tensorflow/core/util/port.cc:153] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:34.402746386Z
"2026-05-28 14:37:34.398259: I external/local_xla/xla/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:34.402752389Z
"2026-05-28 14:37:34.402001: I external/local_xla/xla/tsl/cuda/cudart_stub.cc:32] Could not find cuda drivers on your machine, GPU will not be used.",error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:34.402758345Z
2026-05-28 14:37:34.411492: E external/local_xla/xla/stream_executor/cuda/cuda_fft.cc:467] Unable to register cuFFT factory: Attempting to register factory for plugin cuFFT when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:34.413984077Z
WARNING: All log messages before absl::InitializeLog() is called are written to STDERR,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:34.432664062Z
E0000 00:00:1779979054.428443       1 cuda_dnn.cc:8579] Unable to register cuDNN factory: Attempting to register factory for plugin cuDNN when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:34.432669932Z
E0000 00:00:1779979054.433533       1 cuda_blas.cc:1407] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:34.434773596Z
W0000 00:00:1779979054.447832       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:34.449198621Z
W0000 00:00:1779979054.447853       1 computation_placer.cc:177] computation placer already registered. Please check linkage and avoid linking the same target more than once.,error,"{""level"":""error""}","{""project"":""0eed05d2-fde3-4cb9-bb42-53e21c4fbf35"",""environment"":""d0ddf1c2-b8e5-4716-a09d-aadeb1bbb3bd"",""service"":""e271ab98-84a6-487b-9560-2409f4cbfa58"",""deployment"":""ec83bef4-5c10-4db1-8206-eb2a4c5d343a"",""replica"":""eb52092d-25ab-4789-9909-4d692a6f304b""}",2026-05-28T14:37:34.449207872Z
